,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
5811,1,BB,shtopk,1,Test,7417,0,A2EOJQDLBOYD6O,6,1,o,0
5812,0,BG,shpeff,1,Test,5789,0,A2EOJQDLBOYD6O,7,1,e,1
5813,1,BB,thmathf,1,Test,3422,0,A2EOJQDLBOYD6O,8,1,a,0
5814,1,BB,shtithp,1,Test,4057,0,A2EOJQDLBOYD6O,9,1,i,1
5815,0,GG,krizz,0,Test,3276,1,A2EOJQDLBOYD6O,10,1,i,0
5816,0,GG,gloo,0,Test,2832,1,A2EOJQDLBOYD6O,11,1,oo,1
5817,1,worst,wlratlumr,1,Catch,9263,0,A2EOJQDLBOYD6O,12,1,,1
5818,1,GB,brafsh,0,Test,7059,1,A2EOJQDLBOYD6O,13,1,a,0
5819,1,best,spellion,1,Catch,2538,1,A2EOJQDLBOYD6O,14,1,,0
5820,1,BB,thnathf,1,Test,3905,0,A2EOJQDLBOYD6O,15,1,a,1
5821,1,best,bressic,1,Catch,2109,1,A2EOJQDLBOYD6O,16,1,,0
5822,0,BG,shlock,1,Test,4529,1,A2EOJQDLBOYD6O,17,1,o,1
5823,0,BG,hrul,1,Test,6410,1,A2EOJQDLBOYD6O,18,1,u,1
5824,0,GG,blom,0,Test,3075,1,A2EOJQDLBOYD6O,19,1,o,1
5825,1,worst,kflisgwevr,1,Catch,2897,0,A2EOJQDLBOYD6O,20,1,,1
5826,0,GG,thrit,0,Test,2477,1,A2EOJQDLBOYD6O,21,1,i,0
5827,1,GB,skuthp,0,Test,3192,0,A2EOJQDLBOYD6O,22,1,u,0
5828,0,GG,shrell,0,Test,1664,1,A2EOJQDLBOYD6O,23,1,e,0
5829,1,best,claffer,1,Catch,1605,1,A2EOJQDLBOYD6O,24,1,,1
5830,1,best,merly,1,Catch,2413,1,A2EOJQDLBOYD6O,25,1,,0
5831,1,GB,prad,0,Test,5008,0,A2EOJQDLBOYD6O,26,1,a,0
5832,1,worst,tmuhriz,1,Catch,1969,0,A2EOJQDLBOYD6O,27,1,,1
5833,1,best,frotion,1,Catch,3323,1,A2EOJQDLBOYD6O,28,1,,0
5834,0,GG,froom,0,Test,1561,1,A2EOJQDLBOYD6O,29,1,oo,1
5835,0,BG,zmen,1,Test,8804,0,A2EOJQDLBOYD6O,30,1,e,0
5836,1,worst,psafzotrl,1,Catch,3888,0,A2EOJQDLBOYD6O,31,1,,1
5837,1,BB,shlokp,1,Test,3179,0,A2EOJQDLBOYD6O,32,1,o,0
5838,0,BG,dlood,1,Test,5296,0,A2EOJQDLBOYD6O,33,1,oo,0
5839,0,BG,thnoop,1,Test,2861,0,A2EOJQDLBOYD6O,34,1,oo,1
5840,1,GB,trusf,0,Test,2832,1,A2EOJQDLBOYD6O,35,1,u,1
5841,1,worst,lbafthrizk,1,Catch,8283,0,A2EOJQDLBOYD6O,36,1,,1
5842,1,GB,flepk,0,Test,4171,1,A2EOJQDLBOYD6O,37,1,e,0
5843,1,GB,slemth,0,Test,3799,0,A2EOJQDLBOYD6O,38,1,e,1
5853,1,GB,skuthp,0,Test,14979,0,A2EYYKGD7KCHJJ,3,1,u,0
5854,0,BG,shpeff,1,Test,2006,0,A2EYYKGD7KCHJJ,4,1,e,0
5855,1,worst,lbafthrizk,1,Catch,1534,0,A2EYYKGD7KCHJJ,5,1,,0
5856,1,worst,tmuhriz,1,Catch,6035,0,A2EYYKGD7KCHJJ,6,1,,1
5857,0,GG,thrit,0,Test,1609,1,A2EYYKGD7KCHJJ,7,1,i,0
5858,0,BG,hrul,1,Test,2532,1,A2EYYKGD7KCHJJ,8,1,u,0
5859,1,best,bressic,1,Catch,1621,1,A2EYYKGD7KCHJJ,9,1,,0
5860,0,GG,gloo,0,Test,2102,1,A2EYYKGD7KCHJJ,10,1,oo,1
5861,1,worst,kflisgwevr,1,Catch,1543,0,A2EYYKGD7KCHJJ,11,1,,1
5862,1,BB,shtithp,1,Test,2218,0,A2EYYKGD7KCHJJ,12,1,i,0
5863,1,BB,shpishk,1,Test,4594,0,A2EYYKGD7KCHJJ,13,1,i,1
5864,0,BG,shlock,1,Test,1438,1,A2EYYKGD7KCHJJ,14,1,o,0
5865,1,best,spellion,1,Catch,1593,1,A2EYYKGD7KCHJJ,15,1,,0
5866,1,best,claffer,1,Catch,1166,1,A2EYYKGD7KCHJJ,16,1,,0
5867,1,worst,zgdokpevf,1,Catch,1284,0,A2EYYKGD7KCHJJ,17,1,,0
5868,1,BB,shtopk,1,Test,1990,0,A2EYYKGD7KCHJJ,18,1,o,0
5869,1,GB,flepk,0,Test,1423,0,A2EYYKGD7KCHJJ,19,1,e,1
5870,1,best,frotion,1,Catch,2262,1,A2EYYKGD7KCHJJ,20,1,,1
5871,0,GG,blom,0,Test,1192,1,A2EYYKGD7KCHJJ,21,1,o,1
5872,1,GB,trusf,0,Test,2510,0,A2EYYKGD7KCHJJ,22,1,u,0
5873,0,GG,shrell,0,Test,1098,1,A2EYYKGD7KCHJJ,23,1,e,0
5874,0,GG,froom,0,Test,1452,1,A2EYYKGD7KCHJJ,24,1,oo,1
5875,0,BG,zmen,1,Test,1841,1,A2EYYKGD7KCHJJ,25,1,e,0
5876,1,BB,thnathf,1,Test,1494,0,A2EYYKGD7KCHJJ,26,1,a,1
5877,1,BB,shlokp,1,Test,2063,0,A2EYYKGD7KCHJJ,27,1,o,1
5878,1,BB,thmathf,1,Test,1455,0,A2EYYKGD7KCHJJ,28,1,a,1
5879,0,BG,dlood,1,Test,1537,1,A2EYYKGD7KCHJJ,29,1,oo,0
5880,0,GG,krizz,0,Test,2009,1,A2EYYKGD7KCHJJ,30,1,i,1
5881,1,best,merly,1,Catch,1664,1,A2EYYKGD7KCHJJ,31,1,,1
5882,1,GB,slemth,0,Test,3007,0,A2EYYKGD7KCHJJ,32,1,e,0
5883,1,worst,wlratlumr,1,Catch,1582,0,A2EYYKGD7KCHJJ,33,1,,1
5884,1,best,dellous,1,Catch,1046,1,A2EYYKGD7KCHJJ,34,1,,1
5885,1,GB,prad,0,Test,1362,0,A2EYYKGD7KCHJJ,35,1,a,0
5886,1,GB,brafsh,0,Test,1593,1,A2EYYKGD7KCHJJ,36,1,a,1
5887,0,BG,thnoop,1,Test,1339,0,A2EYYKGD7KCHJJ,37,1,oo,0
5888,1,worst,psafzotrl,1,Catch,1291,0,A2EYYKGD7KCHJJ,38,1,,1
6104,1,best,merly,1,Catch,15480,0,A2HCX55SX2NP1V,3,2,,1
6105,1,GB,blod,0,Test,4406,0,A2HCX55SX2NP1V,4,2,o,1
6106,0,GG,snass,0,Test,1551,0,A2HCX55SX2NP1V,5,2,a,1
6107,1,BB,thnoothk,1,Test,1504,0,A2HCX55SX2NP1V,6,2,oo,1
6108,1,best,bressic,1,Catch,5328,0,A2HCX55SX2NP1V,7,2,,0
6109,1,GB,gloosf,0,Test,1214,0,A2HCX55SX2NP1V,8,2,oo,0
6110,0,BG,thmeg,1,Test,2783,0,A2HCX55SX2NP1V,9,2,e,1
6111,0,BG,shnun,1,Test,2721,0,A2HCX55SX2NP1V,10,2,u,0
6112,1,GB,krishp,0,Test,1608,0,A2HCX55SX2NP1V,11,2,i,0
6113,0,GG,swod,0,Test,2255,0,A2HCX55SX2NP1V,12,2,o,1
6114,1,GB,thrishk,0,Test,1730,0,A2HCX55SX2NP1V,13,2,i,0
6115,0,GG,stip,0,Test,2007,1,A2HCX55SX2NP1V,14,2,i,0
6116,1,BB,dlooshp,1,Test,1250,0,A2HCX55SX2NP1V,15,2,oo,0
6117,0,BG,vlack,1,Test,1985,0,A2HCX55SX2NP1V,16,2,a,1
6118,1,GB,frootp,0,Test,2888,0,A2HCX55SX2NP1V,17,2,oo,1
6119,1,BB,shpefsh,1,Test,1514,0,A2HCX55SX2NP1V,18,2,e,1
6120,1,BB,hrutp,1,Test,1586,0,A2HCX55SX2NP1V,19,2,u,0
6121,1,BB,shlokp,1,Test,1449,0,A2HCX55SX2NP1V,20,2,o,1
6122,1,GB,shrethk,0,Test,1417,0,A2HCX55SX2NP1V,21,2,e,1
6123,1,best,claffer,1,Catch,1834,1,A2HCX55SX2NP1V,22,2,,1
6124,0,BG,zmaz,1,Test,1346,0,A2HCX55SX2NP1V,23,2,a,1
6125,1,worst,lbafthrizk,1,Catch,1550,0,A2HCX55SX2NP1V,24,2,,0
6126,1,best,dellous,1,Catch,2170,1,A2HCX55SX2NP1V,25,2,,0
6127,0,GG,striff,0,Test,1546,1,A2HCX55SX2NP1V,26,2,i,0
6128,0,GG,drass,0,Test,1586,1,A2HCX55SX2NP1V,27,2,a,0
6129,1,worst,tmuhriz,1,Catch,2282,0,A2HCX55SX2NP1V,28,2,,1
6130,1,worst,kflisgwevr,1,Catch,2516,0,A2HCX55SX2NP1V,29,2,,0
6131,1,worst,psafzotrl,1,Catch,2066,0,A2HCX55SX2NP1V,30,2,,1
6132,1,worst,wlratlumr,1,Catch,1466,0,A2HCX55SX2NP1V,31,2,,1
6133,1,best,spellion,1,Catch,2626,1,A2HCX55SX2NP1V,32,2,,0
6134,1,worst,zgdokpevf,1,Catch,1937,0,A2HCX55SX2NP1V,33,2,,1
6135,0,BG,lrug,1,Test,2073,0,A2HCX55SX2NP1V,34,2,u,0
6136,1,best,frotion,1,Catch,1849,1,A2HCX55SX2NP1V,35,2,,0
6137,0,BG,vle,1,Test,1858,0,A2HCX55SX2NP1V,36,2,e,1
6138,1,BB,zmemth,1,Test,2989,0,A2HCX55SX2NP1V,37,2,e,1
6139,0,GG,grot,0,Test,2162,1,A2HCX55SX2NP1V,38,2,o,0
6193,1,GB,flepk,0,Test,4869,0,A2J4E9W59N3GGG,3,1,e,0
6194,1,BB,thmathf,1,Test,2288,0,A2J4E9W59N3GGG,4,1,a,0
6195,0,GG,shrell,0,Test,3534,0,A2J4E9W59N3GGG,5,1,e,1
6196,0,BG,zmen,1,Test,7612,0,A2J4E9W59N3GGG,6,1,e,0
6197,1,BB,shtithp,1,Test,4486,0,A2J4E9W59N3GGG,7,1,i,0
6198,0,GG,thrit,0,Test,2183,1,A2J4E9W59N3GGG,8,1,i,0
6199,1,GB,prad,0,Test,6367,0,A2J4E9W59N3GGG,9,1,a,1
6200,1,best,bressic,1,Catch,4146,1,A2J4E9W59N3GGG,10,1,,1
6201,0,GG,froom,0,Test,2144,1,A2J4E9W59N3GGG,11,1,oo,1
6202,1,best,claffer,1,Catch,9822,0,A2J4E9W59N3GGG,12,1,,1
6203,0,GG,gloo,0,Test,3290,1,A2J4E9W59N3GGG,13,1,oo,1
6204,1,GB,slemth,0,Test,4626,0,A2J4E9W59N3GGG,14,1,e,1
6205,1,BB,thnathf,1,Test,2738,0,A2J4E9W59N3GGG,15,1,a,1
6206,1,BB,shlokp,1,Test,3401,0,A2J4E9W59N3GGG,16,1,o,0
6207,1,best,spellion,1,Catch,2884,1,A2J4E9W59N3GGG,17,1,,0
6208,0,BG,shlock,1,Test,7751,0,A2J4E9W59N3GGG,18,1,o,0
6209,1,worst,zgdokpevf,1,Catch,1614,1,A2J4E9W59N3GGG,19,1,,1
6210,1,worst,tmuhriz,1,Catch,4635,0,A2J4E9W59N3GGG,20,1,,0
6211,1,worst,wlratlumr,1,Catch,2791,0,A2J4E9W59N3GGG,21,1,,1
6212,1,worst,kflisgwevr,1,Catch,1622,0,A2J4E9W59N3GGG,22,1,,1
6213,0,BG,thnoop,1,Test,6128,0,A2J4E9W59N3GGG,23,1,oo,0
6214,1,best,merly,1,Catch,3280,1,A2J4E9W59N3GGG,24,1,,1
6215,0,BG,dlood,1,Test,4295,0,A2J4E9W59N3GGG,25,1,oo,1
6216,1,GB,skuthp,0,Test,3105,0,A2J4E9W59N3GGG,26,1,u,0
6217,1,best,frotion,1,Catch,3015,1,A2J4E9W59N3GGG,27,1,,0
6218,0,GG,krizz,0,Test,2006,1,A2J4E9W59N3GGG,28,1,i,0
6219,0,BG,shpeff,1,Test,3025,0,A2J4E9W59N3GGG,29,1,e,1
6220,1,worst,psafzotrl,1,Catch,2531,0,A2J4E9W59N3GGG,30,1,,1
6221,0,GG,blom,0,Test,1932,1,A2J4E9W59N3GGG,31,1,o,1
6222,0,BG,hrul,1,Test,2264,0,A2J4E9W59N3GGG,32,1,u,1
6223,1,best,dellous,1,Catch,1894,1,A2J4E9W59N3GGG,33,1,,0
6224,1,GB,trusf,0,Test,2476,0,A2J4E9W59N3GGG,34,1,u,0
6225,1,BB,shtopk,1,Test,3119,0,A2J4E9W59N3GGG,35,1,o,1
6226,1,BB,shpishk,1,Test,2847,0,A2J4E9W59N3GGG,36,1,i,1
6227,1,GB,brafsh,0,Test,3378,0,A2J4E9W59N3GGG,37,1,a,0
6228,1,worst,lbafthrizk,1,Catch,1698,0,A2J4E9W59N3GGG,38,1,,0
6435,0,BG,lrit,1,Test,8403,0,A2MVVY1KMW999,3,3,i,1
6436,1,best,dellous,1,Catch,5263,1,A2MVVY1KMW999,4,3,,0
6437,0,GG,plen,0,Test,1931,1,A2MVVY1KMW999,5,3,e,1
6438,0,GG,spood,0,Test,1882,1,A2MVVY1KMW999,6,3,oo,0
6439,1,worst,wlratlumr,1,Catch,1931,0,A2MVVY1KMW999,7,3,,0
6440,1,worst,tmuhriz,1,Catch,1388,0,A2MVVY1KMW999,8,3,,0
6441,1,worst,lbafthrizk,1,Catch,1371,0,A2MVVY1KMW999,9,3,,0
6442,0,GG,smul,0,Test,2602,1,A2MVVY1KMW999,10,3,u,1
6443,1,best,merly,1,Catch,1915,1,A2MVVY1KMW999,11,3,,0
6444,1,BB,vlafsh,1,Test,1785,0,A2MVVY1KMW999,12,3,a,1
6445,0,BG,thlom,1,Test,2315,0,A2MVVY1KMW999,13,3,o,1
6446,0,GG,skreff,0,Test,1885,1,A2MVVY1KMW999,14,3,e,0
6447,1,BB,vlemth,1,Test,2331,0,A2MVVY1KMW999,15,3,e,1
6448,1,BB,shnuthp,1,Test,1789,0,A2MVVY1KMW999,16,3,u,1
6449,1,best,claffer,1,Catch,2075,1,A2MVVY1KMW999,17,3,,1
6450,1,worst,psafzotrl,1,Catch,1292,1,A2MVVY1KMW999,18,3,,0
6451,0,BG,thlizz,1,Test,1899,0,A2MVVY1KMW999,19,3,i,0
6452,1,worst,zgdokpevf,1,Catch,1722,0,A2MVVY1KMW999,20,3,,0
6453,1,GB,snathf,0,Test,3723,1,A2MVVY1KMW999,21,3,a,0
6454,1,GB,drathf,0,Test,2059,1,A2MVVY1KMW999,22,3,a,1
6455,1,best,frotion,1,Catch,1804,1,A2MVVY1KMW999,23,3,,1
6456,1,GB,strishk,0,Test,2152,0,A2MVVY1KMW999,24,3,i,0
6457,0,BG,dloo,1,Test,1692,1,A2MVVY1KMW999,25,3,oo,1
6458,1,best,bressic,1,Catch,1596,1,A2MVVY1KMW999,26,3,,0
6459,1,worst,kflisgwevr,1,Catch,1676,0,A2MVVY1KMW999,27,3,,1
6460,1,GB,stithp,0,Test,1948,0,A2MVVY1KMW999,28,3,i,1
6461,1,GB,gropk,0,Test,2283,1,A2MVVY1KMW999,29,3,o,0
6462,1,BB,zmad,1,Test,1515,0,A2MVVY1KMW999,30,3,a,0
6463,0,BG,hroom,1,Test,2091,1,A2MVVY1KMW999,31,3,oo,1
6464,0,BG,shnell,1,Test,1804,1,A2MVVY1KMW999,32,3,e,1
6465,1,GB,swokp,0,Test,2412,0,A2MVVY1KMW999,33,3,o,1
6466,1,best,spellion,1,Catch,1885,1,A2MVVY1KMW999,34,3,,0
6467,1,BB,thmepk,1,Test,1547,0,A2MVVY1KMW999,35,3,e,0
6468,0,GG,splock,0,Test,1483,1,A2MVVY1KMW999,36,3,o,0
6469,0,GG,kloop,0,Test,1625,1,A2MVVY1KMW999,37,3,oo,0
6470,1,BB,lrusf,1,Test,1750,0,A2MVVY1KMW999,38,3,u,1
6686,0,GG,spood,0,Test,3470,1,A2QCDKTLMY4P48,3,3,oo,0
6687,1,GB,drathf,0,Test,4520,0,A2QCDKTLMY4P48,4,3,a,1
6688,1,worst,tmuhriz,1,Catch,3982,0,A2QCDKTLMY4P48,5,3,,1
6689,1,worst,kflisgwevr,1,Catch,3424,0,A2QCDKTLMY4P48,6,3,,1
6690,0,GG,plen,0,Test,2010,1,A2QCDKTLMY4P48,7,3,e,0
6691,1,best,spellion,1,Catch,1989,1,A2QCDKTLMY4P48,8,3,,0
6692,1,best,claffer,1,Catch,1334,1,A2QCDKTLMY4P48,9,3,,0
6693,0,GG,kloop,0,Test,1783,1,A2QCDKTLMY4P48,10,3,oo,0
6694,0,BG,dloo,1,Test,2313,0,A2QCDKTLMY4P48,11,3,oo,0
6695,0,BG,lrit,1,Test,4030,0,A2QCDKTLMY4P48,12,3,i,1
6696,1,GB,swokp,0,Test,1824,0,A2QCDKTLMY4P48,13,3,o,1
6697,1,best,bressic,1,Catch,4876,1,A2QCDKTLMY4P48,14,3,,1
6698,1,GB,strishk,0,Test,3072,0,A2QCDKTLMY4P48,15,3,i,0
6699,1,GB,stithp,0,Test,2294,0,A2QCDKTLMY4P48,16,3,i,1
6700,1,BB,vlemth,1,Test,2214,0,A2QCDKTLMY4P48,17,3,e,0
6701,1,best,merly,1,Catch,1779,1,A2QCDKTLMY4P48,18,3,,0
6702,1,worst,zgdokpevf,1,Catch,1821,0,A2QCDKTLMY4P48,19,3,,0
6703,0,BG,shnell,1,Test,2559,1,A2QCDKTLMY4P48,20,3,e,1
6704,1,best,dellous,1,Catch,1766,1,A2QCDKTLMY4P48,21,3,,0
6705,1,GB,snathf,0,Test,2516,0,A2QCDKTLMY4P48,22,3,a,0
6706,1,worst,psafzotrl,1,Catch,1856,0,A2QCDKTLMY4P48,23,3,,0
6707,1,BB,shnuthp,1,Test,2839,0,A2QCDKTLMY4P48,24,3,u,0
6708,1,BB,zmad,1,Test,1485,0,A2QCDKTLMY4P48,25,3,a,0
6709,1,GB,gropk,0,Test,1330,0,A2QCDKTLMY4P48,26,3,o,0
6710,0,GG,skreff,0,Test,1569,1,A2QCDKTLMY4P48,27,3,e,0
6711,0,GG,splock,0,Test,2487,1,A2QCDKTLMY4P48,28,3,o,1
6712,1,worst,lbafthrizk,1,Catch,2053,0,A2QCDKTLMY4P48,29,3,,0
6713,1,best,frotion,1,Catch,2159,1,A2QCDKTLMY4P48,30,3,,1
6714,0,BG,thlom,1,Test,2715,0,A2QCDKTLMY4P48,31,3,o,1
6715,1,worst,wlratlumr,1,Catch,1972,0,A2QCDKTLMY4P48,32,3,,0
6716,0,BG,hroom,1,Test,3842,1,A2QCDKTLMY4P48,33,3,oo,1
6717,1,BB,vlafsh,1,Test,2407,0,A2QCDKTLMY4P48,34,3,a,0
6718,1,BB,lrusf,1,Test,3586,0,A2QCDKTLMY4P48,35,3,u,0
6719,1,BB,thmepk,1,Test,3047,0,A2QCDKTLMY4P48,36,3,e,0
6720,0,GG,smul,0,Test,2408,1,A2QCDKTLMY4P48,37,3,u,0
6721,0,BG,thlizz,1,Test,2814,0,A2QCDKTLMY4P48,38,3,i,1
7046,0,GG,kloop,0,Test,3742,1,A2SF81K4E0MI3Z,3,3,oo,1
7047,0,GG,spood,0,Test,1530,1,A2SF81K4E0MI3Z,4,3,oo,1
7048,0,BG,lrit,1,Test,2269,1,A2SF81K4E0MI3Z,5,3,i,0
7049,1,BB,shnuthp,1,Test,1340,0,A2SF81K4E0MI3Z,6,3,u,0
7050,1,best,bressic,1,Catch,2710,1,A2SF81K4E0MI3Z,7,3,,0
7051,1,GB,gropk,0,Test,3016,0,A2SF81K4E0MI3Z,8,3,o,1
7052,1,best,frotion,1,Catch,1292,1,A2SF81K4E0MI3Z,9,3,,1
7053,1,worst,wlratlumr,1,Catch,1294,0,A2SF81K4E0MI3Z,10,3,,1
7054,0,BG,thlom,1,Test,1785,1,A2SF81K4E0MI3Z,11,3,o,0
7055,1,worst,lbafthrizk,1,Catch,1561,0,A2SF81K4E0MI3Z,12,3,,1
7056,0,BG,shnell,1,Test,1563,1,A2SF81K4E0MI3Z,13,3,e,0
7057,1,worst,kflisgwevr,1,Catch,1627,0,A2SF81K4E0MI3Z,14,3,,1
7058,0,BG,thlizz,1,Test,3620,0,A2SF81K4E0MI3Z,15,3,i,0
7059,0,BG,hroom,1,Test,3354,0,A2SF81K4E0MI3Z,16,3,oo,1
7060,1,BB,lrusf,1,Test,2340,0,A2SF81K4E0MI3Z,17,3,u,0
7061,1,GB,drathf,0,Test,1787,0,A2SF81K4E0MI3Z,18,3,a,1
7062,1,BB,zmad,1,Test,1936,0,A2SF81K4E0MI3Z,19,3,a,1
7063,1,best,dellous,1,Catch,1174,1,A2SF81K4E0MI3Z,20,3,,1
7064,1,BB,vlafsh,1,Test,1558,0,A2SF81K4E0MI3Z,21,3,a,0
7065,0,GG,skreff,0,Test,1385,1,A2SF81K4E0MI3Z,22,3,e,0
7066,0,GG,smul,0,Test,1493,1,A2SF81K4E0MI3Z,23,3,u,0
7067,1,worst,zgdokpevf,1,Catch,1208,0,A2SF81K4E0MI3Z,24,3,,0
7068,0,BG,dloo,1,Test,1783,0,A2SF81K4E0MI3Z,25,3,oo,1
7069,1,best,merly,1,Catch,1649,1,A2SF81K4E0MI3Z,26,3,,0
7070,1,best,spellion,1,Catch,1276,1,A2SF81K4E0MI3Z,27,3,,0
7071,0,GG,splock,0,Test,1575,1,A2SF81K4E0MI3Z,28,3,o,1
7072,1,worst,tmuhriz,1,Catch,1579,1,A2SF81K4E0MI3Z,29,3,,0
7073,1,BB,thmepk,1,Test,2207,0,A2SF81K4E0MI3Z,30,3,e,0
7074,1,GB,swokp,0,Test,2649,0,A2SF81K4E0MI3Z,31,3,o,0
7075,0,GG,plen,0,Test,1814,1,A2SF81K4E0MI3Z,32,3,e,0
7076,1,best,claffer,1,Catch,1576,1,A2SF81K4E0MI3Z,33,3,,1
7077,1,worst,psafzotrl,1,Catch,2170,0,A2SF81K4E0MI3Z,34,3,,0
7078,1,GB,snathf,0,Test,1593,0,A2SF81K4E0MI3Z,35,3,a,1
7079,1,GB,stithp,0,Test,3774,0,A2SF81K4E0MI3Z,36,3,i,1
7080,1,GB,strishk,0,Test,1402,0,A2SF81K4E0MI3Z,37,3,i,0
7081,1,BB,vlemth,1,Test,1590,0,A2SF81K4E0MI3Z,38,3,e,0
7165,1,best,spellion,1,Catch,5903,1,A2T2EFKEXL11M9,3,3,,0
7166,1,worst,lbafthrizk,1,Catch,3496,0,A2T2EFKEXL11M9,4,3,,0
7167,0,BG,hroom,1,Test,4732,1,A2T2EFKEXL11M9,5,3,oo,1
7168,0,GG,smul,0,Test,3049,0,A2T2EFKEXL11M9,6,3,u,0
7169,1,best,merly,1,Catch,2358,1,A2T2EFKEXL11M9,7,3,,0
7170,1,GB,gropk,0,Test,2525,0,A2T2EFKEXL11M9,8,3,o,1
7171,1,best,bressic,1,Catch,8147,0,A2T2EFKEXL11M9,9,3,,0
7172,0,GG,splock,0,Test,2588,1,A2T2EFKEXL11M9,10,3,o,1
7173,0,BG,lrit,1,Test,3055,0,A2T2EFKEXL11M9,11,3,i,1
7174,1,best,frotion,1,Catch,2614,1,A2T2EFKEXL11M9,12,3,,1
7175,1,BB,shnuthp,1,Test,4904,0,A2T2EFKEXL11M9,13,3,u,0
7176,1,BB,zmad,1,Test,3991,0,A2T2EFKEXL11M9,14,3,a,0
7177,0,GG,kloop,0,Test,2168,1,A2T2EFKEXL11M9,15,3,oo,0
7178,1,worst,wlratlumr,1,Catch,1665,0,A2T2EFKEXL11M9,16,3,,0
7179,0,BG,thlom,1,Test,2019,1,A2T2EFKEXL11M9,17,3,o,1
7180,0,BG,shnell,1,Test,2166,1,A2T2EFKEXL11M9,18,3,e,0
7181,0,BG,thlizz,1,Test,3104,1,A2T2EFKEXL11M9,19,3,i,0
7182,1,GB,strishk,0,Test,1790,0,A2T2EFKEXL11M9,20,3,i,1
7183,0,BG,dloo,1,Test,2480,0,A2T2EFKEXL11M9,21,3,oo,0
7184,1,GB,swokp,0,Test,1427,0,A2T2EFKEXL11M9,22,3,o,1
7185,1,BB,vlafsh,1,Test,1544,0,A2T2EFKEXL11M9,23,3,a,0
7186,0,GG,plen,0,Test,2051,1,A2T2EFKEXL11M9,24,3,e,1
7187,1,BB,thmepk,1,Test,4733,0,A2T2EFKEXL11M9,25,3,e,1
7188,1,worst,zgdokpevf,1,Catch,1614,0,A2T2EFKEXL11M9,26,3,,0
7189,1,GB,snathf,0,Test,3131,1,A2T2EFKEXL11M9,27,3,a,1
7190,1,BB,lrusf,1,Test,1517,0,A2T2EFKEXL11M9,28,3,u,1
7191,1,GB,stithp,0,Test,2803,0,A2T2EFKEXL11M9,29,3,i,0
7192,1,worst,tmuhriz,1,Catch,1693,0,A2T2EFKEXL11M9,30,3,,0
7193,1,best,dellous,1,Catch,1333,1,A2T2EFKEXL11M9,31,3,,0
7194,0,GG,spood,0,Test,1611,1,A2T2EFKEXL11M9,32,3,oo,1
7195,1,GB,drathf,0,Test,1259,0,A2T2EFKEXL11M9,33,3,a,1
7196,1,worst,psafzotrl,1,Catch,1517,0,A2T2EFKEXL11M9,34,3,,0
7197,0,GG,skreff,0,Test,3131,1,A2T2EFKEXL11M9,35,3,e,0
7198,1,worst,kflisgwevr,1,Catch,1186,0,A2T2EFKEXL11M9,36,3,,1
7199,1,best,claffer,1,Catch,1451,1,A2T2EFKEXL11M9,37,3,,0
7200,1,BB,vlemth,1,Test,1983,0,A2T2EFKEXL11M9,38,3,e,0
7210,1,worst,psafzotrl,1,Catch,6483,0,A2T7NPOJP8O5AU,3,2,,1
7211,0,GG,stip,0,Test,5170,1,A2T7NPOJP8O5AU,4,2,i,0
7212,0,BG,shnun,1,Test,6058,0,A2T7NPOJP8O5AU,5,2,u,1
7213,1,best,frotion,1,Catch,3959,1,A2T7NPOJP8O5AU,6,2,,1
7214,1,best,bressic,1,Catch,2833,1,A2T7NPOJP8O5AU,7,2,,0
7215,0,BG,lrug,1,Test,8409,0,A2T7NPOJP8O5AU,8,2,u,0
7216,1,GB,blod,0,Test,2849,0,A2T7NPOJP8O5AU,9,2,o,1
7217,1,worst,wlratlumr,1,Catch,2065,0,A2T7NPOJP8O5AU,10,2,,1
7218,0,GG,drass,0,Test,2313,1,A2T7NPOJP8O5AU,11,2,a,1
7219,0,BG,zmaz,1,Test,3072,0,A2T7NPOJP8O5AU,12,2,a,1
7220,1,worst,zgdokpevf,1,Catch,4051,0,A2T7NPOJP8O5AU,13,2,,0
7221,1,BB,shlokp,1,Test,2689,0,A2T7NPOJP8O5AU,14,2,o,0
7222,1,GB,thrishk,0,Test,3415,0,A2T7NPOJP8O5AU,15,2,i,0
7223,1,BB,shpefsh,1,Test,2328,0,A2T7NPOJP8O5AU,16,2,e,0
7224,0,BG,thmeg,1,Test,2547,1,A2T7NPOJP8O5AU,17,2,e,1
7225,1,best,spellion,1,Catch,2348,1,A2T7NPOJP8O5AU,18,2,,1
7226,0,BG,vle,1,Test,2790,1,A2T7NPOJP8O5AU,19,2,e,1
7227,1,GB,shrethk,0,Test,2967,0,A2T7NPOJP8O5AU,20,2,e,0
7228,1,GB,krishp,0,Test,2174,0,A2T7NPOJP8O5AU,21,2,i,0
7229,1,best,claffer,1,Catch,2203,1,A2T7NPOJP8O5AU,22,2,,1
7230,1,worst,kflisgwevr,1,Catch,2252,0,A2T7NPOJP8O5AU,23,2,,1
7231,1,worst,lbafthrizk,1,Catch,2430,0,A2T7NPOJP8O5AU,24,2,,0
7232,1,BB,thnoothk,1,Test,2050,0,A2T7NPOJP8O5AU,25,2,oo,1
7233,1,BB,dlooshp,1,Test,2128,0,A2T7NPOJP8O5AU,26,2,oo,1
