Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
311XF9PG8PJSODYWDYMEZBFBX9VJG9,2015-05-15 13:46:09 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,36WLNQG78ZAVSPA09OJ6CRHMN8SBER
3Q2WIZPS1TKGLUQFI2DGW7C8DKPRP5,2015-05-15 13:46:10 -0700,2015-05-15 17:31:57 -0700,AssignmentPayment,,A2W2RM2I98AUWE,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3O7L7BFSHEP5FXO6FYBNYELZIYCEI3
3IQC6BZ7XAWNXCCE6WMWWWLP8YMNA4,2015-05-15 13:46:10 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3O7L7BFSHEP5FXO6FYBNYELZIYCEI3
38HXJYOODF2LQUNGJ5RIOYF38U6ZEL,2015-05-15 13:46:10 -0700,2015-05-15 19:24:22 -0700,AssignmentPayment,,A16SR2HQIWRFD6,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3BDCF01OGXU5B3D302KUXX57HEBLY3
3TSZG589YNF1TA4VFPEHRK4SPFMUZ4,2015-05-15 13:46:10 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3BDCF01OGXU5B3D302KUXX57HEBLY3
3AZSUWPETMSGC7MT1VSLVHWHIBCA6B,2015-05-15 13:46:10 -0700,2015-05-15 17:15:30 -0700,AssignmentPayment,,A1TXR6CIB395QP,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39ASUFLU6X725SD1EKBO1O8E6BGXEM
3TOQMPM89EMB64SP47CWX5ADHHB5R5,2015-05-15 13:46:10 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39ASUFLU6X725SD1EKBO1O8E6BGXEM
3NWGOH8VV4ORTT91MSSDLVH70I7XDT,2015-05-15 13:46:11 -0700,2015-05-15 17:32:50 -0700,AssignmentPayment,,A13Y8BFNLLB5U2,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3CTOC39K37QG1TT2A8IH458I9QXJ7Y
3K14EGT60WDL972MUYHYYCD2YOXSYV,2015-05-15 13:46:11 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3CTOC39K37QG1TT2A8IH458I9QXJ7Y
3MWKNC7C6UZJA8J7P0H6O10FLALZG2,2015-05-15 13:46:11 -0700,2015-05-15 19:48:50 -0700,AssignmentPayment,,AP8OG80OLCCMC,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NLZY2D53PPW21MH9S30KB25I5TLQZ
38HU0GZYO9X4BT8NC4FUVCMZQ7IV15,2015-05-15 13:46:11 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NLZY2D53PPW21MH9S30KB25I5TLQZ
3QAVBLMEJX3ORDNXDYN39VKSCVNXF4,2015-05-15 13:46:12 -0700,2015-05-15 20:24:25 -0700,AssignmentPayment,,A3E2MJ8QCABNY,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3AQF3RZ558IHSRT188M4JTGUL8WF6S
330KNO4UAAAPRCJGBQBFGPF4OUWT0K,2015-05-15 13:46:12 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3AQF3RZ558IHSRT188M4JTGUL8WF6S
3BJ36ZR7RJHEMPJWWTPQITKWQU17IB,2015-05-15 13:46:12 -0700,2015-05-15 19:13:52 -0700,AssignmentPayment,,A25BDZJ7E8I0PG,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39U1BHVTDLRSEDOKKQTVTUJB2Q23TI
3EV2LT3RHFVG9NKJFYN70A9DX74339,2015-05-15 13:46:12 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39U1BHVTDLRSEDOKKQTVTUJB2Q23TI
3KSDQLAD4XQ92DI73TRH7C6L3TIFWU,2015-05-15 13:46:12 -0700,2015-05-15 20:41:14 -0700,AssignmentPayment,,AC5UD8N187QD6,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3Y54SXRO1LLCD713ZAPWG39BF3MUTH
32GSQJ4DYOA06QVV9CRFMN8Z44ZBHF,2015-05-15 13:46:12 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3Y54SXRO1LLCD713ZAPWG39BF3MUTH
3TCOANZSC243YSQNUZF5FC3CV5D4ZL,2015-05-15 13:46:13 -0700,2015-05-15 18:31:37 -0700,AssignmentPayment,,AWK252CEWSAYE,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3YW4XOSQKQLB4NPUXR5MAXQGNKUU17
3SZRKKAOXXHQOTTTHHXNFYS85H60KM,2015-05-15 13:46:13 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3YW4XOSQKQLB4NPUXR5MAXQGNKUU17
38SGBXNTJAIDRID7IU95S9R1E1IFYT,2015-05-15 13:46:13 -0700,2015-05-15 17:12:37 -0700,AssignmentPayment,,AYO9K8VF5A11I,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3DL65MZB8DFE2U26NOF1NBN45TSEC1
36UBECJAW8OWXWQLXCU0Y0OEHW3BJK,2015-05-15 13:46:13 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3DL65MZB8DFE2U26NOF1NBN45TSEC1
3LCLTGYN4QAE5ZA5MI6FWXXE0U9QBJ,2015-05-15 13:46:13 -0700,2015-05-15 17:33:23 -0700,AssignmentPayment,,A15K0L6NGQXOM0,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,369J354OFDAN6RPWJSSM1EG6MNW6GI
3METFYAGT2ZUGPCWVO291TERVMQLWC,2015-05-15 13:46:13 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,369J354OFDAN6RPWJSSM1EG6MNW6GI
37JP1GH2ZD3EQU8CQB75IHJHQHLH7R,2015-05-15 13:46:14 -0700,2015-05-15 18:24:05 -0700,AssignmentPayment,,A382OV019QLW6H,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,30OG32W0SUBXTYZXCEOF3MHG4X6ENJ
36UXPB682Z68641HY6Z91LLJV0FCS7,2015-05-15 13:46:14 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,30OG32W0SUBXTYZXCEOF3MHG4X6ENJ
3DOFUFD18OVQSD64Y37KV5NBN97D2Z,2015-05-15 13:46:14 -0700,2015-05-15 18:13:59 -0700,AssignmentPayment,,A3BQD1SK8EA471,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3SBEHTYCWN33L25XFZNH5HDF0AGIYL
3PJ5A1WTINS9EOJZ9Y2I05FUIAN8NM,2015-05-15 13:46:14 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3SBEHTYCWN33L25XFZNH5HDF0AGIYL
3RFP0DLIITVM8NDHL64EI2XT333G0S,2015-05-15 13:46:14 -0700,2015-05-15 20:33:06 -0700,AssignmentPayment,,A1F2OWF3U40A37,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3TU5ZICBRD11NU2YF3UWF6GZY5V8Q1
3PI4T9HUA4F2SMEL0X6DEF16LL8BLM,2015-05-15 13:46:14 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3TU5ZICBRD11NU2YF3UWF6GZY5V8Q1
35XZP4A7YU1859E38OB3CGW5SA0XH2,2015-05-15 13:46:15 -0700,2015-05-15 18:41:03 -0700,AssignmentPayment,,A2W8AWEJCOT3ZD,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,36H9ULYP62UTGM88SRGTSXLZ7EGJF2
3O6T48FFY3HWNMMUQDFTZD8JLSGT24,2015-05-15 13:46:15 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,36H9ULYP62UTGM88SRGTSXLZ7EGJF2
3B9GK01O65HUXNFEZLRG4L419WZMX0,2015-05-15 13:46:16 -0700,2015-05-15 19:03:16 -0700,AssignmentPayment,,APOJZXPK6RHEZ,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ERMJ6L4DYS621ZND5V9KX0ZDKSM75
3OR6FND3Z93APTKLL41H8MDRZ7XIIN,2015-05-15 13:46:16 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ERMJ6L4DYS621ZND5V9KX0ZDKSM75
3AGS95KIPTN1X76UVUH512CNE2DRRX,2015-05-15 13:46:16 -0700,2015-05-15 20:31:06 -0700,AssignmentPayment,,A175IR698FGMBX,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3O6CYIULED145O5XUFU73NGAJX4UW7
3PMM9PEU1OFBQR9CQAIN2RBD817NC6,2015-05-15 13:46:16 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3O6CYIULED145O5XUFU73NGAJX4UW7
3HV2XA41X0B45MJRL9OC1CM5IEW6C8,2015-05-15 13:46:17 -0700,2015-05-15 18:26:48 -0700,AssignmentPayment,,A3VPUAZ51BQLX1,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,323Q6SJS8IGXPGDI4RD8GK5KUMCHFV
3Y5U31BB4OAWFIDICJGCJXJK6IQ1XE,2015-05-15 13:46:17 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,323Q6SJS8IGXPGDI4RD8GK5KUMCHFV
3VXRL9Z8J18ABY0MH05KCS8XWF7BCY,2015-05-15 13:46:17 -0700,2015-05-15 18:01:34 -0700,AssignmentPayment,,A3W43X4SC53K6H,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3HWRJOOET52U9BR2KA512GRMRWEESV
3DHOU7PDTC9RM4EFIPSTETA1ET66XH,2015-05-15 13:46:17 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3HWRJOOET52U9BR2KA512GRMRWEESV
39BIDXP4WEF4WF9TWOEOOTCK524XJ7,2015-05-15 13:46:17 -0700,2015-05-15 21:03:41 -0700,AssignmentPayment,,A21CUJGSV32GYX,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3K3R2QNK8B3TTSSP14KFP38ZLWJU9H
3XNDFT385AD6Q01HURYHSS5H56CT40,2015-05-15 13:46:17 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3K3R2QNK8B3TTSSP14KFP38ZLWJU9H
3VCW8CR5DSQI4DW5585PWDANL79H93,2015-05-15 13:46:19 -0700,2015-05-15 18:37:34 -0700,AssignmentPayment,,AO7FM98CP90CL,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3FTF2T8WLRI6LWHUW4ZG7RTW6CTW9H
3X0SFZ6BNBJOLHTLNBU9GM37GX0CUN,2015-05-15 13:46:19 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3FTF2T8WLRI6LWHUW4ZG7RTW6CTW9H
3BC1WDH3JXLJ2IFT03F116KCHWXMZX,2015-05-15 13:46:19 -0700,2015-05-15 17:54:07 -0700,AssignmentPayment,,A38Z4HGE16SX10,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,36PW28KO4ZWQ9F583AJAHGXG5Q7EAZ
32AU82A1JNZ1VOA9L7MTL2S4RBMIKY,2015-05-15 13:46:19 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,36PW28KO4ZWQ9F583AJAHGXG5Q7EAZ
30UD4MT5WJ4PIV21WX5A4355G74PY5,2015-05-15 13:46:20 -0700,2015-05-15 18:57:14 -0700,AssignmentPayment,,A20UUI2O1GVGZE,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3TY7ZAOG5FKXU2Z07UXKQ5Y8G1S0KF
3779W4L7PXU8A5CXOPJUC3KJTQGLJG,2015-05-15 13:46:20 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3TY7ZAOG5FKXU2Z07UXKQ5Y8G1S0KF
3P2RZEO5BXD5SK9KWWA2V9Z9IYQ7KM,2015-05-15 13:46:20 -0700,2015-05-15 19:58:28 -0700,AssignmentPayment,,A1CH1PHXP9V5BL,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,34T446B1C0EFB4NCFHGM2ML0BSIC0D
3VFD6HWYOB5JN27NTHB0F77XB3V35Z,2015-05-15 13:46:20 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,34T446B1C0EFB4NCFHGM2ML0BSIC0D
3CLYHXW36M2T4XGV0T8S1QQ801NG2C,2015-05-15 13:46:20 -0700,2015-05-15 20:12:32 -0700,AssignmentPayment,,A2V32924CFD91S,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NGI5ARFTT5YCIHYG56S0R3HF331PJ
3IX1RTVQ1AASGMH6CAMSR75VQG8BNO,2015-05-15 13:46:20 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NGI5ARFTT5YCIHYG56S0R3HF331PJ
35050W3M2P1P8WK0DRBF2G80HRKBER,2015-05-15 13:46:21 -0700,2015-05-15 17:35:32 -0700,AssignmentPayment,,AHZP05WVFXXCG,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,373ERPL3YO8KXF9MVGURBSMR84HTRB
3DK96K5S64DGRZEUJ7GEBEQCMT46ZE,2015-05-15 13:46:21 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,373ERPL3YO8KXF9MVGURBSMR84HTRB
3SZBSUNOAA6AR5XTZ9Q148PC9R9XL9,2015-05-15 13:46:21 -0700,2015-05-15 20:37:14 -0700,AssignmentPayment,,AABTF5HQECYWW,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ITXP059PWJ2KRDUYBGSZW4EW4AJSL
3HYY3MAF1KGK5N5VDFRWPQPV1XIT6L,2015-05-15 13:46:21 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ITXP059PWJ2KRDUYBGSZW4EW4AJSL
3ONRE5TGLUT702BR3J244QUG4ID91W,2015-05-15 13:46:22 -0700,2015-05-15 19:11:25 -0700,AssignmentPayment,,A3KSJMN2MJER3I,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3T111IHZ5EQ1D008XAPAKSLFEXER99
3AFZ9NTGOOQ2D5BXLUX56EAPBYG4MA,2015-05-15 13:46:22 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3T111IHZ5EQ1D008XAPAKSLFEXER99
3TCIPJXVRF7DLC7VO29QCG1V9QBQ0W,2015-05-15 13:46:22 -0700,2015-05-15 17:57:04 -0700,AssignmentPayment,,A3G4SJREB8K0BG,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NXNZ5RS1AXRVHGTOWR4FBUFDLL97T
3QV2B1JR3TLE5V0XRAV7SIXBXFLLLI,2015-05-15 13:46:22 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3NXNZ5RS1AXRVHGTOWR4FBUFDLL97T
3L2ISIKWDTY37BVI47RGU5N6KFJG48,2015-05-15 13:46:22 -0700,2015-05-15 19:28:54 -0700,AssignmentPayment,,A3Y5OUVI27YP7,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3XUHV3NRVKY5NJKTYF0ZU8E75SYH5C
3FVL5PMWW0YSJ7TJSPZKVWAQQV9BPK,2015-05-15 13:46:22 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3XUHV3NRVKY5NJKTYF0ZU8E75SYH5C
3EIR638GF8EKHMA93PD4V4UA6OVQ2G,2015-05-15 13:46:23 -0700,2015-05-15 17:54:36 -0700,AssignmentPayment,,A66GVEZ7BBLH,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,38F5OAUN5NCKANYCM8FWSSS3WYTH7R
3JAZ9LXNUZG4TV3I3NBM5A102ALLNK,2015-05-15 13:46:23 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,38F5OAUN5NCKANYCM8FWSSS3WYTH7R
367Y4V8ISEZEDMJMZJM01HD52NARTA,2015-05-15 13:46:23 -0700,2015-05-15 17:45:52 -0700,AssignmentPayment,,A3AZJGI9D7C0PD,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ND9UOO81K21MYI3L126C0KR66AWLE
3ZP0OCI8KC8QNPTQM1OISFBGTDKNEZ,2015-05-15 13:46:23 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3ND9UOO81K21MYI3L126C0KR66AWLE
3LE8QE1K1G10F50EBM6GH0T1EM9XNB,2015-05-15 13:46:23 -0700,2015-05-15 18:35:54 -0700,AssignmentPayment,,A2JIAEQS1I96N4,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3HHRAGRYX85YGN8S5I86QXGA3AUO9X
32MRAT6P4YV791OJ6UOU94LM7S8T87,2015-05-15 13:46:23 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3HHRAGRYX85YGN8S5I86QXGA3AUO9X
3RYGCX8FGO4J2K35H0U7R0M83Q96E1,2015-05-15 13:46:24 -0700,2015-05-15 18:02:52 -0700,AssignmentPayment,,A1PPGTZ7U838XJ,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,31LVTDXBL7AWE21HM7S0P1CAERVLR0
3Y8FFERQHGELKDDXD14XGIZVEIO1ZB,2015-05-15 13:46:24 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,31LVTDXBL7AWE21HM7S0P1CAERVLR0
3RT3D9QJWRUTWKZ31K0Q77JT78YJYZ,2015-05-15 13:46:24 -0700,2015-05-15 20:58:31 -0700,AssignmentPayment,,A2WX9BYW5TI8OA,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3AMYWKA6YBMBY46U7B5U6NP8D9O6O6
35ITFVKXYKRMAD212EGWHQFZWUUFJ5,2015-05-15 13:46:24 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3AMYWKA6YBMBY46U7B5U6NP8D9O6O6
3M5Z501UFVR0VRLR2HQ8OKK97N3D4V,2015-05-15 13:46:24 -0700,2015-05-15 18:41:37 -0700,AssignmentPayment,,ACCXC5V05C9R9,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3WZ36BJEV3GXH8SXZJ81BDHNQIGBTI
3MHPOXNZDDG9H9VCPDFA4UKPIPO8PI,2015-05-15 13:46:24 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3WZ36BJEV3GXH8SXZJ81BDHNQIGBTI
32JSIF5K0W41S6B23SJLNJ5D97CHBD,2015-05-15 13:46:25 -0700,2015-05-15 20:03:36 -0700,AssignmentPayment,,AZNIEFUIVB2H0,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3PJUZCGDJ6GVVVLCY1JATBQAO5S89G
3SQGF2RN0RY1DLIQIB9AYAO41DBCWM,2015-05-15 13:46:25 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3PJUZCGDJ6GVVVLCY1JATBQAO5S89G
3HNH8CHEVNAO483B57NWNABWR6VIRL,2015-05-15 13:46:25 -0700,2015-05-15 18:03:58 -0700,AssignmentPayment,,A2CNNBX9KLQUQJ,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39KFRKBFINVDHOG0DU0MPE91CJFYOW
3CMQQWLJ0VC7WLWZXBF4C4H4U97EC9,2015-05-15 13:46:25 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,39KFRKBFINVDHOG0DU0MPE91CJFYOW
35D3GBR3931HMYZWNVKVR37KG6O6GI,2015-05-15 13:46:26 -0700,2015-05-15 20:16:50 -0700,AssignmentPayment,,A2BXVBVLIA1237,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3SBEHTYCWN33L25XFZNH5HDF0AGYI1
3OXT9ZGHH8HVE2ALOUVJT7POT9P214,2015-05-15 13:46:26 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3SBEHTYCWN33L25XFZNH5HDF0AGYI1
3S2RCGBVZ5BRA990BXPTGUPMAKJK0Y,2015-05-15 13:46:26 -0700,2015-05-15 21:03:38 -0700,AssignmentPayment,,A1GTYHV8OYQQLV,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3V26SBZTBDEPLI4CBPDMJJP72HNZZR
3O6MUSIHCGIS53Q15ZS9X5SR0JZFL7,2015-05-15 13:46:26 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3V26SBZTBDEPLI4CBPDMJJP72HNZZR
3NZBHOW9MFAUK0PW73WSOJR8Q2RQ4C,2015-05-15 13:46:26 -0700,2015-05-15 19:32:29 -0700,AssignmentPayment,,A2D2PDMTB0PC7O,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,30LB5CDZNCASJXYM7V0UDKMLKA3Z0Y
3O25NLTI5JMMBG3U42BZKZ15SKROL3,2015-05-15 13:46:26 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,30LB5CDZNCASJXYM7V0UDKMLKA3Z0Y
3YTVWUSOEFSU739MHOARI9TDCSOHDK,2015-05-15 13:46:27 -0700,2015-05-15 19:30:44 -0700,AssignmentPayment,,A3672FHRNOYTSS,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3Z4XG4ZF48RLWR3A1HPO9ECSV8I8XY
3GQJ0E43F4Q52QDQXCRYJ79KCLBCYL,2015-05-15 13:46:27 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3Z4XG4ZF48RLWR3A1HPO9ECSV8I8XY
317AJY67287R5NNI8U5H69WYO54HFV,2015-05-15 13:46:27 -0700,2015-05-15 17:50:20 -0700,AssignmentPayment,,A31DZWTMOFCFD2,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,33JKGHPFYCUV5MRATCCYGUMPDZ1NML
3SF6LZ19INUIANNJP0B0BLXIL88D0L,2015-05-15 13:46:27 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,33JKGHPFYCUV5MRATCCYGUMPDZ1NML
3DV6WC8J7OJ0I89NH8NIAMRD73L7MR,2015-05-15 13:46:27 -0700,2015-05-15 17:30:20 -0700,AssignmentPayment,,A1QB3CCWQI879L,-2.250,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3I0BTBYZAXLSE7OHB9YBZDDJEG7Y0E
3601ZO3UYEJYA6L6HAQXDRLT29Q37E,2015-05-15 13:46:27 -0700,2015-05-15 18:08:48 -0700,FeePayment,,Mechanical Turk,-0.225,3XDSWAMB22S1CDUH6D5ZS8GZAPRQC1,3I0BTBYZAXLSE7OHB9YBZDDJEG7Y0E
3TA9VMWZHRBU4IVQJ8OLUS3UPZHQ06,2015-06-03 11:54:12 -0700,2015-06-03 11:54:12 -0700,Prepayment,Visa (last 4 digits: 4790),A2LD8A4LBTYELX,95.000,,
3OLN84USDBOF7U9745LOA4M3GCNWZ3,2015-06-03 13:02:45 -0700,2015-06-03 19:32:07 -0700,AssignmentPayment,,A195MOXRMNHRVT,-0.750,3IV1AEQ4DRDIEN0RUB5LTL8U7ZDJ8P,3CPLWGV3MOZGY28G438TB8G5E8ON9X
3VZ0KFJNVECQP2D5QJG7P4YR2O0SK8,2015-06-03 13:02:45 -0700,2015-06-03 20:07:16 -0700,FeePayment,,Mechanical Turk,-0.075,3IV1AEQ4DRDIEN0RUB5LTL8U7ZDJ8P,3CPLWGV3MOZGY28G438TB8G5E8ON9X
345CRQJ5MQ8GZHAX8LQ4AE19US2DMX,2015-06-03 13:02:45 -0700,2015-06-03 19:48:59 -0700,AssignmentPayment,,A3ECJAL8MQKP4G,-0.750,3IV1AEQ4DRDIEN0RUB5LTL8U7ZDJ8P,3HUTX6F6VUNNG3NTK9TRGA8WYCMO2O
3MY7KFD0TSUKP8AMYJR744OF4GE97B,2015-06-03 13:02:45 -0700,2015-06-03 20:07:16 -0700,FeePayment,,Mechanical Turk,-0.075,3IV1AEQ4DRDIEN0RUB5LTL8U7ZDJ8P,3HUTX6F6VUNNG3NTK9TRGA8WYCMO2O
